time,x,y,angular_z
22.04,-1.3991970145335604,-3.841811088820553,-0.4046418182759485
22.06,-1.4092838661768232,-3.8245410787950243,-0.40464188239479576
22.08,-1.419230625644862,-3.8071900039453577,-0.4046419452433547
22.1,-1.4290366414660625,-3.7897590006447115,-0.40464200684712864
22.12,-1.4387012713867664,-3.7722492105018226,-0.40464206723450574
22.14,-1.4482238824134261,-3.754661780286059,-0.4046421264216423
22.16,-1.4576038508537872,-3.7369978618528186,-0.4046421844362012
22.18,-1.466840562358052,-3.7192586120675175,-0.40464224130365134
22.2,-1.4759334119590317,-3.7014451927299565,-0.40464229704254256
22.22,-1.484881804111664,-3.6835587704984327,-0.40464235167717866
22.24,-1.4936851527316155,-3.6656005168141785,-0.4046424051934228
22.26,-1.5023428812350095,-3.64757160782191,-0.4046424576837661
22.28,-1.510854422575257,-3.62947322429462,-0.40464250913351707
22.3,-1.5192192192800686,-3.611306551556532,-0.40464255956429146
22.32,-1.5274367234881832,-3.5930727794050257,-0.4046426089956076
22.34,-1.5355063969852656,-3.57477310203268,-0.40464265744793554
22.36,-1.543427711239149,-3.556408717949065,-0.4046427049400012
22.38,-1.5512001474344637,-3.5379808299022186,-0.40464275149149764
22.4,-1.5588231965066126,-3.519490644799878,-0.4046427971207282
22.42,-1.566296359175122,-3.500939373630407,-0.4046428418459643
22.44,-1.57361914597634,-3.482328231383485,-0.4046428856847772
22.46,-1.580791077295499,-3.463658436970514,-0.4046429286553977
22.48,-1.5878116833981284,-3.444931213144777,-0.4046429707746946
22.5,-1.5946805044608212,-3.426147786421357,-0.40464301205953407
22.52,-1.6013970906013617,-3.407309386996769,-0.4046430525261101
22.54,-1.6079610019081767,-3.388417248668407,-0.4046430921913028
22.56,-1.6143718084691656,-3.3694726087537097,-0.4046431310709955
22.58,-1.620629090399846,-3.3504767080091304,-0.40464316917974336
22.6,-1.6267324378708665,-3.33143079054884,-0.40464320653382013
22.62,-1.632681451134844,-3.312336103763255,-0.40464324314784583
22.64,-1.638475740552545,-3.293193898237338,-0.40464327903648234
22.66,-1.6441149266184154,-3.274005427668648,-0.4046433142141003
22.68,-1.6495986399854279,-3.2547719487852604,-0.4046433486947867
22.7,-1.6549265214892768,-3.235494721263434,-0.4046433824923487
22.72,-1.6600982221719076,-3.21617500764508,-0.40464341562032
22.74,-1.6651134033043682,-3.1968140732550903,-0.4046434480926527
22.76,-1.6699717364089965,-3.1774131861184434,-0.4046434799216739
22.78,-1.6746729032809329,-3.1579736168771646,-0.4046435111201281
22.8,-1.6792165960089585,-3.138496638707101,-0.4046435417005081
22.82,-1.6836025169956712,-3.1189835272344992,-0.4046435716750589
22.84,-1.6878303789769693,-3.0994355604524895,-0.40464360105612074
22.86,-1.6918999050408734,-3.079854018637341,-0.4046436298544452
22.88,-1.6958108286456803,-3.060240184264517,-0.4046436580910611
22.9,-1.6995628936374205,-3.0405953419246496,-0.40464368576148296
22.92,-1.7031558542665184,-3.020920778240028,-0.4046437128837748
22.94,-1.7065894752040425,-3.0012177817795394,-0.40464373946845766
22.96,-1.7098635315570603,-2.981487642974556,-0.40464376552651293
22.98,-1.7129778088833676,-2.9617316540344065,-0.40464379106871134
23.02,-1.7187262210242784,-2.9221473029677236,-0.4046438406445506
23.04,-1.7213599793311032,-2.902321533387319,-0.4046438646983777
23.06,-1.7238332056203227,-2.8824750985941816,-0.4046438882757153
23.08,-1.7261457379003387,-2.862609298415694,-0.40464391138600286
23.1,-1.728297424704253,-2.8427254339478116,-0.40464393403849325
23.12,-1.7302881250997932,-2.8228248074698294,-0.4046439562419177
23.14,-1.7321177086985378,-2.8029087223590996,-0.40464397800584145
23.16,-1.733786055664456,-2.7829784830056594,-0.4046439993383026
23.18,-1.7352930567217606,-2.7630353947267814,-0.4046440202485176
23.2,-1.73663861316206,-2.7430807636815033,-0.40464404074452043
23.22,-1.7378226368508243,-2.7231158967850475,-0.4046440608341791
23.24,-1.7388450502331592,-2.7031421016232406,-0.40464408052621265
23.26,-1.7397057863388812,-2.683160686366862,-0.404644099827829
23.28,-1.7404047887869083,-2.663172959685952,-0.40464411874743195
23.3,-1.7409420117889491,-2.643180230664122,-0.4046441372922586
23.32,-1.7413174201525017,-2.6231838087127772,-0.4046441554693953
23.34,-1.7415309892831587,-2.603185003485385,-0.4046441732867956
23.36,-1.7415827051862178,-2.5831851247916604,-0.40464419075024133
23.38,-1.7414725644675972,-2.5631854825118197,-0.4046442078687519
23.4,-1.7412005743340637,-2.543187386511054,-0.40464422461730715
23.42,-1.7407667525927795,-2.5231921465540608,-0.40464424106281754
23.44,-1.7401711276500673,-2.5032010722165157,-0.4046442571832171
23.46,-1.7394137385096058,-2.483215472802641,-0.4046442729836088
23.48,-1.738494634769857,-2.4632366572582094,-0.4046442884716707
23.5,-1.7374138766208258,-2.4432659340848684,-0.4046443036522525
23.52,-1.7361715348401083,-2.4233046112543555,-0.40464431853278404
23.54,-1.7347676907882634,-2.403353996122935,-0.4046443331178719
23.56,-1.7332024364034742,-2.3834153953456325,-0.4046443474150451
23.58,-1.731475874195538,-2.363490114790824,-0.40464436142867666
23.6,-1.7295881172391412,-2.343579459454536,-0.4046443751640396
23.62,-1.7275392891664605,-2.323684733375111,-0.40464438862798485
23.64,-1.7253295241590552,-2.30380723954767,-0.40464440182455164
23.66,-1.7229589669390915,-2.283948279838887,-0.40464441476003754
23.68,-1.7204277727598487,-2.2641091549016172,-0.40464442743962187
23.7,-1.7177361073955668,-2.244291164089826,-0.40464443986736753
23.72,-1.7148841471305702,-2.22449560537335,-0.4046444520496017
23.74,-1.711872078747736,-2.2047237752529933,-0.4046444639901886
23.76,-1.7087000995162507,-2.184976968675545,-0.40464447569458495
23.78,-1.7053684171786985,-2.165256478949021,-0.404644487166463
23.8,-1.7018772499374415,-2.14556359765788,-0.40464449841210526
23.82,-1.6982268264403402,-2.125899614578507,-0.40464450943398694
23.84,-1.6944173857657743,-2.106265817594702,-0.40464452023821046
23.86,-1.6904491774069719,-2.0866634926132903,-0.4046445308280878
23.88,-1.6863224612556922,-2.0670939234800025,-0.40464454120785903
23.9,-1.6820375075851755,-2.0475583918952567,-0.40464455138303135
23.92,-1.677594597032465,-2.028058177330331,-0.40464456135565147
23.94,-1.672994020580011,-2.008594556943485,-0.4046445711314012
23.96,-1.6682360795366122,-1.9891688054963252,-0.4046445807131811
23.98,-1.6633210855176968,-1.9697821952703631,-0.404644590105503
24.02,-1.6530212364249963,-1.9311314747076307,-0.40464460831139276
24.04,-1.647637055928347,-1.911869895784941,-0.40464461715692845
24.06,-1.6420971715657493,-1.8926525207439362,-0.4046446258269305
24.08,-1.6364019461661121,-1.8734806082189241,-0.40464463432554565
24.1,-1.6305517527324238,-1.85435541386672,-0.404644642656176
24.12,-1.6245469744173227,-1.8352781902844102,-0.4046446508208053
24.14,-1.6183880044979972,-1.8162501869273062,-0.4046446588247294
24.16,-1.6120752463504424,-1.79727265002714,-0.4046446666698007
24.18,-1.6056091134230221,-1.7783468225103978,-0.40464467435983575
24.2,-1.5989900292093988,-1.7594739439169365,-0.40464468189656155
24.22,-1.5922184272207975,-1.7406552503188017,-0.4046446892850223
24.24,-1.5852947509576116,-1.72189197423927,-0.4046446965268244
24.26,-1.5782194538803482,-1.7031853445721044,-0.4046447036248668
24.28,-1.570992999379933,-1.6845365865010804,-0.40464471058266666
24.3,-1.5636158607473656,-1.665946921419756,-0.40464471740300945
24.32,-1.5560885211427118,-1.6474175668514526,-0.40464472408794927
24.34,-1.5484114735634615,-1.628949736369517,-0.4046447306401626
24.36,-1.5405852208122373,-1.610544639517838,-0.4046447370629476
24.38,-1.532610275463871,-1.5922034817316448,-0.40464474335853773
24.4,-1.5244871598318208,-1.573927464258528,-0.40464474952979096
24.42,-1.5162164059339691,-1.5557177840797791,-0.4046447555778258
24.44,-1.5077985554577704,-1.5375756338319804,-0.4046447615070907
24.46,-1.4992341597247867,-1.5195022017289186,-0.40464476731860777
24.48,-1.490523779654563,-1.5014986714837377,-0.4046447730153785
24.5,-1.4816679857278936,-1.483566222231412,-0.40464477859900777
24.52,-1.4726673579494627,-1.4657060284515275,-0.40464478407139226
24.54,-1.4635224858098528,-1.4479192598913577,-0.4046447894364123
24.56,-1.454233968246938,-1.4302070814892494,-0.4046447946948635
24.58,-1.4448024136066526,-1.4125706532983209,-0.4046447998491885
24.6,-1.4352284396031465,-1.3950111304104797,-0.4046448049011128
24.62,-1.4255126732783279,-1.3775296628807765,-0.404644809853334
24.64,-1.4156557509608032,-1.3601273956520885,-0.40464481470783437
24.66,-1.4056583182241875,-1.3428054684801127,-0.4046448194658807
24.68,-1.3955210298448313,-1.3255650158587358,-0.40464482412971553
24.7,-1.3852445497589299,-1.3084071669457134,-0.4046448287015434
24.72,-1.3748295510190371,-1.2913330454887177,-0.4046448331818426
24.74,-1.3642767157499938,-1.2743437697517555,-0.4046448375740956
24.76,-1.3535867351042414,-1.2574404524419056,-0.4046448418797223
24.78,-1.3427603092165572,-1.2406242006364516,-0.40464484609977014
24.8,-1.3317981471581999,-1.223896115710372,-0.404644850236266
24.82,-1.3207009668904686,-1.2072572932642047,-0.4046448542901892
24.84,-1.3094694952176889,-1.1907088230523062,-0.4046448582641741
24.86,-1.2981044677395905,-1.1742517889114479,-0.4046448621591354
24.88,-1.2866066288031457,-1.1578872686898507,-0.40464486597629457
24.9,-1.274976731453802,-1.1416163341765737,-0.404644869718869
24.92,-1.2632155373861595,-1.1254400510313118,-0.40464487338700544
24.94,-1.2513238168941025,-1.10935947871463,-0.40464487698251034
24.96,-1.239302348820341,-1.0933756704185578,-0.4046448805071613
24.98,-1.2271519205053967,-1.0774896729976122,-0.40464488396101767
25.02,-1.2024673746932037,-1.0460152661006887,-0.40464489066660925
25.04,-1.1899348738991804,-1.0304289180311752,-0.40464489392003294
25.06,-1.1772766461645823,-1.014944503514763,-0.4046448971090456
25.08,-1.1644935205344795,-0.9995630366984004,-0.4046449002352606
25.1,-1.1515863342341288,-0.9842855249865236,-0.4046449032985775
25.12,-1.138555932614145,-0.9691129689750881,-0.40464490630191113
25.14,-1.1254031690950919,-0.9540463623859834,-0.4046449092457873
25.16,-1.112128905111633,-0.9390866920020019,-0.40464491213172166
25.18,-1.0987340100561032,-0.9242349376021993,-0.40464491496017524
25.2,-1.0852193612215595,-0.9094920718977146,-0.4046449177326035
25.22,-1.071585843744326,-0.894859060468067,-0.40464492045011435
25.24,-1.0578343505460197,-0.8803368616979121,-0.4046449231134561
25.26,-1.0439657822750885,-0.8659264267142932,-0.40464492572436905
25.28,-1.029981047247766,-0.8516286993242883,-0.4046449282835588
25.3,-1.015881061388637,-0.8374446159532545,-0.40464493079204866
25.32,-1.0016667481706327,-0.8233751055834772,-0.4046449332508413
25.34,-0.9873390385545424,-0.8094210896933243,-0.4046449356612578
25.36,-0.9728988709280476,-0.795583482196899,-0.40464493802358614
25.38,-0.958347191044257,-0.7818631893841789,-0.4046449403391088
25.4,-0.9436849519597635,-0.7682611098616571,-0.40464494260875195
25.42,-0.9289131139722271,-0.7547781344934923,-0.4046449448334231
25.44,-0.9140326445574889,-0.741415146343168,-0.4046449470133365
25.46,-0.8990445183061865,-0.7281730206156395,-0.40464494915071564
25.48,-0.8839497168599166,-0.7150526246000073,-0.40464495124574
25.5,-0.8687492288469699,-0.7020548176127369,-0.40464495329958555
25.52,-0.853444049817571,-0.6891804509413704,-0.4046449553123981
25.54,-0.8380351821786703,-0.6764303677887682,-0.4046449572853208
25.56,-0.8225236351282945,-0.6638054032178838,-0.40464495921914295
25.58,-0.8069104245894476,-0.6513063840970724,-0.40464496111463866
25.6,-0.7911965731435725,-0.6389341290459343,-0.40464496297256625
25.62,-0.7753831099635792,-0.6266894483816995,-0.40464496479366935
25.64,-0.7594710707464372,-0.6145731440661569,-0.4046449665786769
25.66,-0.7434614976453415,-0.6025860096531277,-0.4046449683283039
25.68,-0.7273554392014597,-0.5907288302364945,-0.4046449700432529
25.7,-0.7111539502752547,-0.5790023823987783,-0.4046449717242105
25.72,-0.6948580919773995,-0.5674074341602802,-0.4046449733718493
25.74,-0.6784689315992769,-0.5559447449287765,-0.404644974986829
25.76,-0.6619875425430793,-0.5446150654497831,-0.40464497656945825
25.78,-0.6454150042515053,-0.533419137757385,-0.4046449781210448
25.8,-0.6287524021370624,-0.5223576951256368,-0.40464497964187157
25.82,-0.6120008275109766,-0.5114314620205377,-0.40464498113254777
25.84,-0.5951613775116901,-0.500641154052563,-0.40464498259434584
25.86,-0.5782351550330872,-0.48998747792985153,-0.40464498402649923
25.88,-0.5612232686521782,-0.479471131411864,-0.40464498543025695
25.9,-0.5441268325565186,-0.46909280326370184,-0.4046449868061809
25.92,-0.5269469664712378,-0.45885317321099667,-0.4046449881548221
25.94,-0.5096847955857003,-0.44875291189539157,-0.4046449894763824
25.96,-0.4923414504798124,-0.438792680830617,-0.404644990772067
25.98,-0.47491806704997874,-0.4289731323591676,-0.40464499204205684
26.02,-0.4398357549398444,-0.4097586464542845,-0.40464499450697544
26.04,-0.42217912396355256,-0.40036496746814354,-0.40464499570255363
26.06,-0.40444704992084235,-0.3911144878874907,-0.4046449968747491
26.08,-0.3866406941678697,-0.3820078135698669,-0.40464499802369364
26.1,-0.3687612229258578,-0.37304554095432996,-0.4046449991498473
26.12,-0.35080980720471866,-0.3642282570223923,-0.4046450002533233
26.14,-0.3327876227263529,-0.3555565392595743,-0.4046450013352392
26.16,-0.3146958498476622,-0.3470309556175895,-0.40464500239569057
26.18,-0.29653567348322446,-0.33865206447713914,-0.4046450034351052
26.2,-0.27830828302769195,-0.3304204146113418,-0.4046450044535774
26.22,-0.26001487227789766,-0.3223365451497955,-0.4046450054521934
26.24,-0.24165663935466702,-0.31440098554326623,-0.4046450064310158
26.26,-0.22323478662433918,-0.3066142555290087,-0.4046450073900989
26.28,-0.20475052062002524,-0.2989768650967289,-0.4046450083305031
26.3,-0.18620505196258932,-0.2914893144551839,-0.40464500925226715
26.32,-0.16759959528136723,-0.28415209399942337,-0.4046450101547207
26.34,-0.148935369134577,-0.2769656842786571,-0.40464501104023987
26.36,-0.13021359592956822,-0.26993055596480325,-0.40464501190752383
26.38,-0.11143550184267355,-0.26304716982162973,-0.4046450127572583
26.4,-0.09260231673899781,-0.2563159766746133,-0.4046450135911387
26.42,-0.07371527409180996,-0.24973741738138994,-0.40464501440748385
26.44,-0.05477561090175226,-0.24331192280288136,-0.4046450152079598
26.46,-0.03578456761588767,-0.23703991377509662,-0.4046450159932252
26.48,-0.016743388046357662,-0.23092180108153676,-0.40464501676190595
26.5,0.002346680710991111,-0.22495798542632015,-0.40464501751633775
26.52,0.021484388358329335,-0.21914885740792417,-0.4046450182547958
26.54,0.04066848147774445,-0.21349479749359979,-0.40464501897960403
26.56,0.059897703613268946,-0.2079961759944719,-0.4046450196890256
26.58,0.07917079535327841,-0.20265335304125476,-0.4046450203846972
26.6,0.09848649441285434,-0.19746667856070055,-0.4046450210668976
26.62,0.11784353571656592,-0.1924364922526502,-0.40464502173522526
26.64,0.13724065148124215,-0.18756312356780783,-0.40464502239062367
26.66,0.15667657129906304,-0.18284689168614832,-0.4046450230326805
26.68,0.17615002222073248,-0.1782881054960205,-0.4046450236623291
26.7,0.1956597288388548,-0.17388706357391567,-0.4046450242791464
26.72,0.2152044133714914,-0.16964405416490674,-0.40464502488338
26.74,0.23478279574579775,-0.16555935516378106,-0.404645025476624
26.76,0.25439359368193326,-0.16163323409682434,-0.40464502605708963
26.78,0.2740355227769608,-0.1578659481043165,-0.4046450266270368
26.8,0.2937072965890578,-0.15425774392367209,-0.40464502718466705
26.82,0.31340762672167577,-0.15080885787329926,-0.4046450277318939
26.84,0.33313522290802017,-0.14751951583710385,-0.40464502826792337
26.86,0.35288879309547205,-0.1443899332497101,-0.40464502879364656
26.88,0.3726670435302637,-0.1414203150823421,-0.4046450293082608
26.9,0.39246867884220915,-0.13861085582939975,-0.4046450298136624
26.92,0.4122924021295053,-0.13596173949572643,-0.40464503030802706
26.94,0.4321369150437087,-0.13347313958455195,-0.40464503079324254
26.96,0.4520009178747854,-0.13114521908612767,-0.40464503126849016
26.98,0.4718831096362823,-0.12897813046704779,-0.4046450317394136
27.02,0.5116968501331117,-0.12512700605587881,-0.4046450326439847
27.04,0.5316257912801425,-0.12344322249232724,-0.4046450330853695
27.06,0.551567706351741,-0.12192077524867918,-0.40464503351594616
27.08,0.5715212892581927,-0.12055976403732774,-0.404645033902663
27.1,0.591485233144678,-0.11936027799750208,-0.4046450343150189
27.12,0.6114582304804708,-0.11832239568922029,-0.4046450347195111
27.14,0.6314389731404013,-0.11744618508841828,-0.4046450351149513
27.16,0.6514261524920665,-0.11673170358238913,-0.40464503550352626
27.18,0.6714184594814575,-0.1161789979660284,-0.40464503588336526
27.2,0.6914145847187405,-0.11578810443876728,-0.4046450362566488
27.22,0.7114132185640153,-0.11555904860220223,-0.4046450366215002
27.24,0.7314130512130371,-0.11549184545841869,-0.40464503698009396
27.26,0.7514127727831038,-0.11558649940900775,-0.40464503733156076
27.28,0.7714110733987212,-0.11584300425477831,-0.40464503767502896
27.3,0.7914066432775057,-0.11626134319616326,-0.40464503801266405
27.32,0.8113981728159023,-0.11684148883431968,-0.4046450383425754
27.34,0.831384352674948,-0.11758340317292225,-0.4046450386669232
27.36,0.8513638738661032,-0.11848703762065445,-0.4046450389844864
27.38,0.871335427836891,-0.11955233299438792,-0.40464503929539375
27.4,0.8912977065566537,-0.12077921952306049,-0.4046450396004461
27.42,0.9112494026022295,-0.12216761685224665,-0.4046450398997666
27.44,0.9311892092435275,-0.12371743404941687,-0.40464504019246234
27.46,0.9511158205291714,-0.12542856960989712,-0.4046450404796652
27.48,0.9710279313720179,-0.12730091146351638,-0.404645040761491
27.5,0.9909242376345834,-0.12933433698194188,-0.40464504103670185
27.52,1.0108034362145322,-0.1315287129867174,-0.40464504130743634
27.54,1.0306642251299927,-0.1338838957579836,-0.4046450415727901
27.56,1.050505303604786,-0.1363997310438851,-0.4046450418318565
27.58,1.0703253721537032,-0.13907605407068332,-0.4046450420871088
27.6,1.0901231326675829,-0.14191268955354516,-0.4046450423373071
27.62,1.1098972884982956,-0.14490945170801833,-0.4046450425822122
27.64,1.1296465445436688,-0.1480661442621987,-0.40464504282293595
27.66,1.1493696073323696,-0.15138256046959445,-0.4046450430588994
27.68,1.1690651851085645,-0.15485848312265835,-0.4046450432898594
27.7,1.188731987916509,-0.15849368456701013,-0.4046450435159088
27.72,1.2083687276851143,-0.162287926716362,-0.40464504373815213
27.74,1.2279741183125208,-0.16624096106815747,-0.40464504396489676
27.76,1.2475468757496728,-0.17035252871971662,-0.40464504417895353
27.78,1.2670857180848003,-0.17462236038526188,-0.4046450443898215
27.8,1.2865893656275234,-0.17905017641358814,-0.4046450445958949
27.82,1.3060565409925204,-0.18363568680634915,-0.40464504479759245
27.84,1.325485969183206,-0.1883785912370541,-0.40464504499566945
27.86,1.3448763776752373,-0.1932785790707385,-0.40464504519054245
27.88,1.364226496499844,-0.19833532938430457,-0.40464504538059837
27.9,1.3835350583270205,-0.20354851098754512,-0.40464504556726427
27.92,1.4028007985485142,-0.20891778244483028,-0.4046450457502755
27.94,1.4220224553606715,-0.2144427920974755,-0.40464504592936673
27.96,1.4411987698470587,-0.2201231780867679,-0.4046450461059599
27.98,1.4603284860609185,-0.2259585683776663,-0.4046450462784355
28.02,1.4984431152258095,-0.23809282298935905,-0.4046450466129936
28.04,1.517425531871048,-0.2443908925810599,-0.40464504677520813
28.06,1.5363563577956842,-0.2508423770682366,-0.4046450469345825
28.08,1.5552343531311492,-0.2574468539129824,-0.4046450470908421
28.1,1.5740582814690145,-0.2642038905572088,-0.40464504724371014
28.12,1.5928269099419308,-0.2711130444509615,-0.4046450473932476
28.14,1.6115390093044124,-0.2781738630814202,-0.4046450475401888
28.16,1.6301933540133218,-0.28538588400252346,-0.40464504768459236
28.18,1.648788722308137,-0.2927486348652609,-0.40464504782583893
28.2,1.6673238962909922,-0.3002616334486143,-0.4046450479646604
28.22,1.6857976620064092,-0.30792438769112956,-0.40464504810043544
28.24,1.7042088095208479,-0.3157363957231599,-0.40464504823321795
28.26,1.7225561330010146,-0.32369714589932647,-0.4046450483329814
28.28,1.7408384307950444,-0.3318061168329746,-0.4046450484604373
28.3,1.7590545055100217,-0.3400627774298429,-0.40464504858472355
28.32,1.7772031640897654,-0.3484665869225528,-0.4046450487072412
28.34,1.7952832178935256,-0.3570169949062693,-0.40464504882668734
28.36,1.813293482773775,-0.3657134413747216,-0.404645048944461
28.38,1.8312327791538061,-0.37455535675690027,-0.4046450490592579
28.4,1.8490999321049646,-0.3835421619543505,-0.4046450491728127
28.42,1.8668937714236153,-0.3926732683791074,-0.40464504928314343
28.44,1.8846131317077564,-0.40194807799222987,-0.4046450493919834
28.46,1.9022568524333778,-0.41136598334298635,-0.4046450494980244
28.48,1.9198237780304586,-0.42092636760863317,-0.40464504960265996
28.5,1.9373127579586513,-0.4306286046348139,-0.404645049704918
28.52,1.954722646782645,-0.44047205897657343,-0.40464504980551486
28.54,1.9720523042471547,-0.45045608593996017,-0.40464504990347694
28.56,1.989300595351627,-0.46058003162426286,-0.4046450500001945
28.58,2.006466390424592,-0.4708432329648478,-0.40464505009469237
28.6,2.0235485651976104,-0.48124501777656176,-0.4046450501876837
28.62,2.0405460008789422,-0.491784704797778,-0.4046450502781918
28.64,2.0574575842267793,-0.5024616037349885,-0.404645050367266
28.66,2.0742822076222476,-0.513275015308071,-0.4046450504549418
28.68,2.0910187691418045,-0.5242242312959978,-0.4046450505402402
28.7,2.1076661726295587,-0.5353085345833147,-0.40464505062488443
28.72,2.124223327768967,-0.5465271992070457,-0.40464505070688056
28.74,2.140689150154271,-0.5578794904042599,-0.4046450507879503
28.76,2.157062561361546,-0.5693646646602086,-0.40464505086711217
28.78,2.1733424890192694,-0.5809819697569816,-0.40464505094439757
28.8,2.1895278668786458,-0.5927306448228359,-0.4046450510211884
28.82,2.205617634883336,-0.604609920381954,-0.4046450510954879
28.84,2.2216107392389723,-0.6166190184049036,-0.404645051169352
28.86,2.237506132482139,-0.6287571523595651,-0.40464505124078315
28.88,2.2533027735483597,-0.6410235272621687,-0.4046450512878406
28.9,2.2689996278418336,-0.653417339730549,-0.4046450513575291
28.92,2.2845956673022596,-0.6659377780360726,-0.404645051426219
28.94,2.3000898704718664,-0.6785840221565484,-0.4046450514925857
28.96,2.315481222562607,-0.6913552438301614,-0.4046450515586826
28.98,2.3307687155226318,-0.7042506066097315,-0.40464505162318404
29.02,2.3610281259198467,-0.7304103691004283,-0.4046450517481754
29.04,2.3759980615263077,-0.7436730554860674,-0.4046450518093899
29.06,2.3908601744703986,-0.7570564564389023,-0.4046450518691065
29.08,2.4056134913626304,-0.7705596954172622,-0.40464505192734823
29.1,2.4202570459390733,-0.7841818880307176,-0.4046450519848136
29.12,2.434789879124644,-0.797922142098001,-0.40464505204118695
29.14,2.4492110390959274,-0.8117795577054558,-0.4046450520968283
29.16,2.463519581343513,-0.825753227265965,-0.40464505215040736
29.18,2.477714568733844,-0.839842235578388,-0.40464505220397223
29.2,2.4917950715706088,-0.854045659887508,-0.404645052256192
29.22,2.5057601676556245,-0.8683625699444721,-0.40464505230776293
29.24,2.519608942349245,-0.8827920280677172,-0.40464505235735304
29.26,2.5333404886302464,-0.897333089204365,-0.4046450524070088
29.28,2.5469539071552467,-0.9119848009921429,-0.40464505245539784
29.3,2.560448306317606,-0.9267462038217403,-0.40464505250287686
29.32,2.5738228023058274,-0.9416163308996772,-0.40464505254912575
29.34,2.5870765191614247,-0.9565942083115996,-0.4046450525948388
29.36,2.6002085888363062,-0.9716788550860821,-0.4046450526400328
29.38,2.613218151249625,-0.9868692832588725,-0.40464505268404966
29.4,2.6261043543441107,-1.0021644979375983,-0.4046450527265682
29.42,2.6388663541418778,-1.017563497366935,-0.40464505276929413
29.44,2.651503314799686,-1.033065272994191,-0.40464505281089247
29.46,2.664014408663699,-1.0486688095353882,-0.4046450528517166
29.48,2.676398816323693,-1.064373085041751,-0.40464505289212016
29.5,2.6886557266667115,-1.0801770709666303,-0.404645052930767
29.52,2.7007843369302007,-1.096079732232883,-0.4046450529696987
29.54,2.7127838527545753,-1.1120800273006417,-0.40464505300757864
29.56,2.7246534882352496,-1.1281769082355473,-0.4046450530447593
29.58,2.736392465974114,-1.1443693207773822,-0.40464505308159265
29.6,2.7480000171304493,-1.1606562044091158,-0.4046450531174165
29.62,2.759475381471276,-1.17703649242636,-0.4046450531519064
29.64,2.7708178074211514,-1.193509112007235,-0.4046450531864271
29.66,2.782026552111389,-1.2100729842826345,-0.4046450532206536
29.68,2.7931008814287055,-1.226727024406866,-0.40464505325324623
29.7,2.8040400700633166,-1.2434701416287308,-0.4046450532852297
29.72,2.814843401556442,-1.2603012393629625,-0.4046450533169543
29.74,2.825510168347205,-1.2772192152620097,-0.40464505334708056
29.76,2.836039671819023,-1.2942229612883107,-0.4046450533773101
29.78,2.8464312223453176,-1.3113113637867968,-0.40464505340731666
29.8,2.856684139334699,-1.3284833035578483,-0.40464505343643636
29.82,2.866797751275533,-1.3457376559305925,-0.4046450534650186
29.84,2.8767713957799175,-1.3630732908365573,-0.4046450534923988
29.86,2.88660441962709,-1.3804890728837127,-0.4046450535202803
29.88,2.8962961788061947,-1.3979838614308246,-0.40464505354736147
29.9,2.9058460385584577,-1.4155565106621428,-0.404645053574287
29.92,2.915253373418762,-1.4332058696624552,-0.4046450536003907
29.94,2.924517567256613,-1.4509307824924609,-0.40464505362601977
29.96,2.933638013316486,-1.4687300882644705,-0.40464505365050774
29.98,2.942614114257589,-1.4866026212184809,-0.40464505367555287
30.02,2.960130938727992,-1.5225626817291738,-0.4046450537236295
30.04,2.9686705149982813,-1.5406478540928386,-0.4046450537473261
30.06,2.977063451706919,-1.5588015434067282,-0.40464505377023097
30.08,2.985309199161104,-1.5770225607005848,-0.4046450537926886
30.1,2.9934072173081456,-1.5953097125945082,-0.40464505381403054
30.12,3.001356975770846,-1.6136618013771566,-0.4046450538356149
30.14,3.0091579538822337,-1.632077625084176,-0.4046450538571108
30.16,3.0168096407196545,-1.650555977576895,-0.40464505387784944
30.18,3.02431153513824,-1.6690956486213422,-0.40464505389817557
30.2,3.0316631458037295,-1.6876954239675055,-0.4046450539180957
30.22,3.038863991224652,-1.70635408542886,-0.40464505393761663
30.24,3.0459135997838573,-1.7250704109621526,-0.4046450539567451
30.26,3.0528115097694073,-1.7438431747474414,-0.4046450539758254
30.28,3.059557269404817,-1.7626711472683751,-0.4046450539941883
30.3,3.066150436878629,-1.7815530953926961,-0.4046450540115025
30.32,3.072590580373383,-1.8004877824530838,-0.40464505402912565
30.34,3.0788772780938696,-1.8194739683280774,-0.40464505404638806
30.36,3.0850101182947607,-1.8385104095233118,-0.40464505406329626
30.38,3.090988699307576,-1.857595859252966,-0.4046450540798563
30.4,3.096812629567,-1.87672906752142,-0.404645054096074
30.42,3.102481527636516,-1.895908781205123,-0.4046450541119556
30.44,3.1079950222333914,-1.9151337441346652,-0.40464505412750684
30.46,3.1133527522530002,-1.9344026971770527,-0.4046450541427334
30.48,3.118554366792465,-1.9537143783181716,-0.40464505415764124
30.5,3.123599525173647,-1.9730675227454433,-0.40464505417223584
30.52,3.128487896965453,-1.992460862930667,-0.40464505418652486
30.54,3.13321916200548,-2.0118931287130297,-0.4046450542005148
30.56,3.1377930104209826,-2.0313630473823014,-0.40464505421421104
30.58,3.142209142649169,-2.050869343762183,-0.40464505422761854
30.6,3.1464672694568185,-2.070410740293834,-0.40464505424074265
30.62,3.150567111959231,-2.089985957119537,-0.40464505425358815
30.64,3.1545084016384846,-2.1095937121665256,-0.40464505426615816
